2024-08-07 00:24:50,639 - WARNING - From C:\Users\aymen\miniconda3\envs\mm\lib\site-packages\tensorflow\python\framework\op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
2024-08-07 00:24:54,044 - WARNING - From C:\Users\aymen\miniconda3\envs\mm\lib\site-packages\tensorflow\python\ops\math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
2024-08-07 00:24:59,564 - INFO - Starting initializing variables ...
2024-08-07 00:25:01,012 - INFO - Starting epoch ...
2024-08-07 00:25:26,690 - INFO - epoch: 0, itr: 28, nll_tr: 977.184387, x_tr_loss: 25.357016, a_tr_loss: 0.120723, r_tr_loss: 0.000000, elapsed_time: 0.696517
2024-08-07 00:25:27,419 - INFO - epoch: 0, itr: 29, nll_tr: 975.197327, x_tr_loss: 25.354937, a_tr_loss: 0.121363, r_tr_loss: 0.000000, elapsed_time: 0.728675
2024-08-07 00:25:28,160 - INFO - epoch: 0, itr: 30, nll_tr: 973.314026, x_tr_loss: 25.354834, a_tr_loss: 0.116049, r_tr_loss: 0.000000, elapsed_time: 0.739854
2024-08-07 00:25:28,869 - INFO - epoch: 0, itr: 31, nll_tr: 966.597107, x_tr_loss: 25.356695, a_tr_loss: 0.117746, r_tr_loss: 0.000000, elapsed_time: 0.709828
2024-08-07 00:25:29,588 - INFO - epoch: 0, itr: 32, nll_tr: 975.383179, x_tr_loss: 25.353994, a_tr_loss: 0.116794, r_tr_loss: 0.000000, elapsed_time: 0.717421
2024-08-07 00:25:30,350 - INFO - epoch: 0, itr: 33, nll_tr: 972.150696, x_tr_loss: 25.350317, a_tr_loss: 0.113067, r_tr_loss: 0.000000, elapsed_time: 0.761725
2024-08-07 00:25:31,082 - INFO - epoch: 0, itr: 34, nll_tr: 970.159790, x_tr_loss: 25.352644, a_tr_loss: 0.108958, r_tr_loss: 0.000000, elapsed_time: 0.732495
2024-08-07 00:25:31,831 - INFO - epoch: 0, itr: 35, nll_tr: 967.535400, x_tr_loss: 25.351225, a_tr_loss: 0.115363, r_tr_loss: 0.000000, elapsed_time: 0.748976
2024-08-07 00:25:32,542 - INFO - epoch: 0, itr: 36, nll_tr: 958.334961, x_tr_loss: 25.352711, a_tr_loss: 0.111120, r_tr_loss: 0.000000, elapsed_time: 0.709946
2024-08-07 00:25:33,251 - INFO - epoch: 0, itr: 37, nll_tr: 958.934509, x_tr_loss: 25.353468, a_tr_loss: 0.104774, r_tr_loss: 0.000000, elapsed_time: 0.709561
2024-08-07 00:25:33,978 - INFO - epoch: 0, itr: 38, nll_tr: 966.423462, x_tr_loss: 25.353231, a_tr_loss: 0.106136, r_tr_loss: 0.000000, elapsed_time: 0.726992
2024-08-07 00:25:34,749 - INFO - epoch: 0, itr: 39, nll_tr: 960.748169, x_tr_loss: 25.356190, a_tr_loss: 0.111056, r_tr_loss: 0.000000, elapsed_time: 0.770286
2024-08-07 00:25:35,486 - INFO - epoch: 0, itr: 40, nll_tr: 954.884949, x_tr_loss: 25.354782, a_tr_loss: 0.105535, r_tr_loss: 0.000000, elapsed_time: 0.736139
2024-08-07 00:25:36,218 - INFO - epoch: 0, itr: 41, nll_tr: 954.255737, x_tr_loss: 25.355108, a_tr_loss: 0.102381, r_tr_loss: 0.000000, elapsed_time: 0.732394
2024-08-07 00:25:36,978 - INFO - epoch: 0, itr: 42, nll_tr: 956.307983, x_tr_loss: 25.353842, a_tr_loss: 0.110382, r_tr_loss: 0.000000, elapsed_time: 0.759173
2024-08-07 00:25:37,695 - INFO - epoch: 0, itr: 43, nll_tr: 954.598389, x_tr_loss: 25.354527, a_tr_loss: 0.100851, r_tr_loss: 0.000000, elapsed_time: 0.716934
2024-08-07 00:25:38,433 - INFO - epoch: 0, itr: 44, nll_tr: 953.327515, x_tr_loss: 25.357870, a_tr_loss: 0.109028, r_tr_loss: 0.000000, elapsed_time: 0.736689
2024-08-07 00:25:39,159 - INFO - epoch: 0, itr: 45, nll_tr: 953.746765, x_tr_loss: 25.364441, a_tr_loss: 0.107729, r_tr_loss: 0.000000, elapsed_time: 0.724790
2024-08-07 00:25:39,896 - INFO - epoch: 0, itr: 46, nll_tr: 949.760498, x_tr_loss: 25.366531, a_tr_loss: 0.108092, r_tr_loss: 0.000000, elapsed_time: 0.737026
2024-08-07 00:25:40,621 - INFO - epoch: 0, itr: 47, nll_tr: 948.555725, x_tr_loss: 25.370848, a_tr_loss: 0.105852, r_tr_loss: 0.000000, elapsed_time: 0.725574
2024-08-07 00:25:41,342 - INFO - epoch: 0, itr: 48, nll_tr: 947.681335, x_tr_loss: 25.372099, a_tr_loss: 0.107376, r_tr_loss: 0.000000, elapsed_time: 0.721091
2024-08-07 00:25:42,070 - INFO - epoch: 0, itr: 49, nll_tr: 947.628052, x_tr_loss: 25.372519, a_tr_loss: 0.107664, r_tr_loss: 0.000000, elapsed_time: 0.726961
2024-08-07 00:25:42,799 - INFO - epoch: 0, itr: 50, nll_tr: 947.981567, x_tr_loss: 25.369644, a_tr_loss: 0.094600, r_tr_loss: 0.000000, elapsed_time: 0.729515
2024-08-07 00:25:43,561 - INFO - epoch: 0, itr: 51, nll_tr: 950.630676, x_tr_loss: 25.374166, a_tr_loss: 0.102796, r_tr_loss: 0.000000, elapsed_time: 0.762157
2024-08-07 00:25:44,374 - INFO - epoch: 0, itr: 52, nll_tr: 951.457642, x_tr_loss: 25.371176, a_tr_loss: 0.103454, r_tr_loss: 0.000000, elapsed_time: 0.812227
2024-08-07 00:25:45,165 - INFO - epoch: 0, itr: 53, nll_tr: 938.525940, x_tr_loss: 25.373142, a_tr_loss: 0.097973, r_tr_loss: 0.000000, elapsed_time: 0.791236
2024-08-07 00:25:46,088 - INFO - epoch: 0, itr: 54, nll_tr: 945.163818, x_tr_loss: 25.381832, a_tr_loss: 0.101620, r_tr_loss: 0.000000, elapsed_time: 0.922641
2024-08-07 00:25:47,307 - INFO - epoch: 0, itr: 55, nll_tr: 940.143066, x_tr_loss: 25.386885, a_tr_loss: 0.101887, r_tr_loss: 0.000000, elapsed_time: 1.218649
2024-08-07 00:25:48,324 - INFO - epoch: 0, itr: 56, nll_tr: 937.956726, x_tr_loss: 25.390186, a_tr_loss: 0.097181, r_tr_loss: 0.000000, elapsed_time: 1.017410
2024-08-07 00:25:49,129 - INFO - epoch: 0, itr: 57, nll_tr: 939.446960, x_tr_loss: 25.396719, a_tr_loss: 0.096619, r_tr_loss: 0.000000, elapsed_time: 0.803874
2024-08-07 00:25:49,920 - INFO - epoch: 0, itr: 58, nll_tr: 946.855225, x_tr_loss: 25.399063, a_tr_loss: 0.094738, r_tr_loss: 0.000000, elapsed_time: 0.789670
2024-08-07 00:25:50,717 - INFO - epoch: 0, itr: 59, nll_tr: 943.008667, x_tr_loss: 25.397230, a_tr_loss: 0.098732, r_tr_loss: 0.000000, elapsed_time: 0.797325
2024-08-07 00:25:51,511 - INFO - epoch: 0, itr: 60, nll_tr: 941.394287, x_tr_loss: 25.395576, a_tr_loss: 0.091821, r_tr_loss: 0.000000, elapsed_time: 0.793502
